,x,r,theta,eps,regime,mach,T,P,n_chan,w_chan,d_chan,t_wall,r_cool,r_outer,fin_thick,A_chan,D_hyd,mdot_chan,T_c_i,dT_c,T_c_e,P_c_i,dP_c,P_c_e,dx,s,A_w_segment,T_aw,R_soot,rho_c,cp_c,cond_c,visc_c,u_c,t_transit,Re_c,Pr_c,f_darcy,Nu_c,h_c,T_wg,T_wc,q_tot
42,49.167,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,488.6676747883143,1.0769741849181238,489.7446489732324,25.61343283248038,0.009818255440750686,25.60361457703963,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,662.6671126518038,2809.3556222264197,0.08051630294471851,0.00015731011005400863,9.771856000393367,0.00011973160471796793,35283.28816141754,5.488826808363475,0.022734328787483087,220.09944171479478,20675.192214917137,651.1213321066953,638.5577904109613,3099006.951614381
43,50.338,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,487.58772547820496,1.079949310109308,488.6676747883143,25.623270992106022,0.009838159625639352,25.61343283248038,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,663.4498545120244,2804.6183165826938,0.08070658742128142,0.00015886955220246205,9.760327109865264,0.00011997548717567155,34936.95215220653,5.520843716616175,0.022787848665329475,218.7735118870551,20599.207489668923,650.6296058862359,638.0633419191937,3099678.4452037625
44,51.509,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,486.5057128891416,1.082012589063366,487.58772547820496,25.63312078299148,0.009849790885457692,25.623270992106022,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,664.2340918265147,2799.871960159509,0.08089723544264418,0.0001604503515085938,9.748803442508564,0.00012011730536016196,34592.74405791882,5.553223638960548,0.02284175826372365,217.45021563689784,20522.97484000385,650.1417036866899,637.5727384262109,3100344.764251492
45,52.679,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,485.4225558829257,1.0831570062159237,486.5057128891416,25.64297389367905,0.009853110687568943,25.63312078299148,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,665.0191586088349,2795.120583636042,0.0810880851075626,0.00016205150214027185,9.737294809033866,0.0001201565756142582,34250.95028699858,5.585943836761903,0.022896015514538345,216.13067698999345,20446.55985180633,649.6581103482201,637.0864674612776,3101005.245445836
46,53.85,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,484.33639240988254,1.08616347304313,485.4225558829257,25.65284729856221,0.009873404883162032,25.64297389367905,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,665.8064044632793,2790.356018945191,0.08127946450472048,0.0001636761247411514,9.72578148485956,0.00012040163577836218,33910.980923562944,5.6190658072380755,0.02295071784073765,214.81263454685165,20369.831888952376,649.1780726203732,636.6037716078067,3101660.916433079
47,55.021,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,483.2481394697522,1.0882529401303347,484.33639240988254,25.662732699052405,0.009885400490193543,25.65284729856221,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,666.595164753021,2785.582288598015,0.08147121206096439,0.00016532324822104142,9.714273285239173,0.00012054427187871403,33573.12418831042,5.652567336219583,0.02300582365477317,213.49721482475067,20292.856340647955,648.7020816324682,636.12514471904,3102311.105312282
48,56.191,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,482.1587211676486,1.0894183021035613,483.2481394697522,25.67262175684333,0.009889057790923519,25.662732699052405,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,667.3847696912942,2780.803446274007,0.08166316495119111,0.00016699183285149015,9.702780008038214,0.00012058399747605548,33237.66108176089,5.686425018802356,0.023061290062248455,212.18553550496284,20215.699450565033,648.2306161956988,635.6510682625913,3102955.1568331704
49,57.362,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,481.0662645978014,1.0924565698471476,482.1587211676486,25.68253151234833,0.009909755504998716,25.67262175684333,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,668.1765767508366,2776.011276284716,0.08185565317690241,0.00016868513957386347,9.691281955016194,0.00012083024778717653,32904.012515634124,5.7207026200951585,0.02311721677418982,210.8753489876984,20138.229335344517,647.7629483491937,635.1808102507923,3103594.064272352
50,58.532,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,479.97262852546424,1.0936360723372014,481.0662645978014,25.692445156749645,0.009913644401315579,25.68253151234833,1.1699999999999946,1.1699999999999946,371.08027468489735,3325.0020179356225,0.000526667590690191,668.9692387078862,2771.2139322898015,0.08204834922812165,0.00017040068767681948,9.679798750593195,0.00012087028151574897,32572.74380410231,5.755347477483622,0.023173513054075313,209.5688920319224,20060.578580916637,647.2999578491231,634.7152553170798,3104226.624570661
51,59.703,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,478.87593273329554,1.0966957921687197,479.97262852546424,25.70237977565654,0.009934618906891582,25.692445156749645,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,669.7641183345711,2766.4031665278744,0.08224158439463189,0.00017214183612071656,9.668310713825282,0.00012111733214423128,32243.283032298998,5.790424929694768,0.023230280186125843,208.2639262074094,19982.614474134723,646.8409344428619,634.2536892796644,3104853.806922051
52,60.874,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,477.7771029608836,1.098829772411959,478.87593273329554,25.712327026068174,0.00994725041163429,25.70237977565654,1.1709999999999994,1.1709999999999994,371.39743731283465,3325.0020179356225,0.000526667590690191,670.5605446594664,2761.583039848212,0.0824351955633394,0.00017390756042710655,9.656827638611441,0.00012126135453820504,31915.909406746894,5.825911688507681,0.02328747522682392,206.96156745515515,19904.40350180447,646.3863597479626,633.7965964285282,3105474.9521271447
53,62.044,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,476.67707220613175,1.1000307547518684,477.7771029608836,25.722278523201023,0.00995149713285022,25.712327026068174,1.1699999999999946,1.1699999999999946,371.08027468489735,3325.0020179356225,0.000526667590690191,671.3578414503568,2756.757644939418,0.08262901834225288,0.00017569676147796055,9.645359302038782,0.00012130185754227804,31590.89500028229,5.861783186014058,0.023345053849663046,205.66292293264516,19826.013003210024,645.9367018783406,633.3444474758679,3106089.4192765746
54,63.215,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,475.57394916880475,1.103123037326995,476.67707220613175,25.732251422311425,0.009972899110400262,25.722278523201023,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,672.1573795121963,2751.9186854238787,0.0828233859739346,0.00017751295245997618,9.633886048724664,0.00012155011945102088,31267.678593714707,5.89810721977855,0.023403119774341653,204.36576792664226,19747.309022989142,645.4912785000896,632.8965563126372,3106698.1395715787
55,64.386,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,474.46866492573645,1.1052842430683132,475.57394916880475,25.742237352729834,0.009985930418408681,25.732251422311425,1.1709999999999923,1.1709999999999923,371.3974373128324,3325.0020179356225,0.000526667590690191,672.9584840051509,2747.0702455632354,0.08301813440488105,0.00017935507534804531,9.62241766013654,0.00012169498782527135,30946.534035733857,5.934859828052208,0.023461629212001643,203.07121206203257,19668.35870618258,645.0505651728288,632.453401138,3107300.461924433
56,65.556,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,473.3621579058177,1.1065070199187241,474.46866492573645,25.752227900707943,0.009990547978109398,25.742237352729834,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,673.7604747606529,2742.21644186966,0.08321309828617389,0.00018122199357522816,9.610963901274015,0.00012173596863108685,30627.728093256115,5.9720157120139135,0.023520536942277105,201.78035620662808,19589.23004878154,644.615023185707,632.0154458022022,3107895.754597843
57,66.727,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,472.2525255878284,1.1096323179893066,473.3621579058177,25.76224029343683,0.010012392728886526,25.752227900707943,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,674.5647307165699,2737.348928743568,0.08340861283748605,0.00018311738371660824,9.59950514185816,0.0001219854547391115,30310.710163540236,6.009645252434946,0.023579949214939378,200.49098932183946,19509.787856708168,644.1839998447017,631.582033999717,3108484.908429547
58,67.898,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,471.1407044574504,1.1118211303780026,472.2525255878284,25.77226613178643,0.010025838349601196,25.76224029343683,1.1709999999999923,1.1709999999999923,371.3974373128324,3325.0020179356225,0.000526667590690191,675.3705731127623,2732.471814173052,0.08360451305228794,0.0001850401530313636,9.588051151213996,0.0001221311798958984,29995.74877566773,6.047723791325071,0.02363982137097659,199.2042147353198,19430.099932728117,643.7579643799443,631.1536375657928,3109067.2808240326
59,69.068,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,470.0276384476493,1.1130660098011431,471.1407044574504,25.7822969722066,0.010030840420167088,25.77226613178643,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,676.177317791336,2727.5892388144584,0.08380063261185647,0.00018698912608851228,9.576611682541193,0.00012217264715170506,29683.1054288824,6.086225272984215,0.023700107269077196,197.92112704029665,19350.234928766553,643.3373709392156,630.7307131703279,3109642.249658957
60,70.239,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,468.91141367673623,1.1162247709130586,470.0276384476493,25.79235011619963,0.01005314399302894,25.7822969722066,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,676.98635192417,2722.6928072343712,0.0839973087375519,0.00018896815267939357,9.565167130215949,0.00012242337055469406,29372.240057597555,6.125222793793363,0.023760915788651586,196.63952883588377,19270.05641590688,642.9215983081639,630.3126361613722,3110210.662875274
61,71.41,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,467.79297211239873,1.1184415643374803,468.91141367673623,25.802417135360173,0.010067019160544782,25.79235011619963,1.1709999999999923,1.1709999999999923,371.3974373128324,3325.0020179356225,0.000526667590690191,677.796992777794,2717.7866514682487,0.0841943754569284,0.00019097610415174683,9.553727251712331,0.00012256996344438365,29063.41590950883,6.164690976044483,0.023822201374844483,195.36051716837684,19189.63285392303,642.5111091093142,629.8998717305567,3110771.886760207
62,72.58,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,466.6732632663199,1.1197088460788103,467.79297211239873,25.812489555474073,0.010072420113899961,25.802417135360173,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,678.6085521508877,2712.874936644039,0.08439166546830626,0.00019301176475069128,9.542301788719664,0.00012261192591740344,28756.889254441237,6.204602980210561,0.023883916937304416,194.0851803685129,19109.03354968466,642.1063500228622,629.4928690393616,3111325.3092634836
63,73.751,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,465.55036175557694,1.1229015107429547,466.6732632663199,25.82258475482488,0.01009519935080735,25.812489555474073,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,679.4224255513666,2707.949216877014,0.08458951801953554,0.0001950791680344288,9.530871159830902,0.00012286389988517928,28452.13048458522,6.245034759340403,0.023946174089942377,192.81133464149764,19028.12084369894,641.7067332825153,629.091037068786,3111871.7327198754
64,74.922,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,464.4252151046356,1.1251466509413628,465.55036175557694,25.832694274893424,0.010109520068544377,25.82258475482488,1.1709999999999923,1.1709999999999923,371.3974373128324,3325.0020179356225,0.000526667590690191,680.2379262182357,2703.013648577995,0.08478776615907946,0.00019717714821923055,9.519445110963122,0.00012301137160309938,28149.39760447639,6.28596019176044,0.024008926355462517,191.5400707651211,18946.96385181439,641.3127146191115,628.6948340811418,3112410.5326991873
65,76.092,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,463.298778480152,1.1264366244835478,464.4252151046356,25.842809609913296,0.010115335019872596,25.832694274893424,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,681.0543618514782,2698.072421681035,0.08498624158886556,0.00019930444772259533,9.508033372587116,0.0001230538381757538,27848.941692788118,6.327351626161987,0.02407212566533076,190.27247081671132,18865.6325346293,640.9247329097677,628.3047013920894,3112941.107693982
66,77.263,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,462.16911485605215,1.1296636240998632,463.298778480152,25.852948217517966,0.010138607604669237,25.842809609913296,1.1710000000000065,1.1710000000000065,371.3974373128369,3325.0020179356225,0.000526667590690191,681.8731363979077,2693.1170392275585,0.08518528560823926,0.0002014652952054016,9.496616387085675,0.0001233070761489781,27550.243520011867,6.369288022651168,0.024135886478465467,189.0063645812149,18783.988006730087,640.5422359442742,627.9200837353576,3113464.211532766
67,78.434,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,461.03717739003304,1.1319374660190986,462.16911485605215,25.86310160821126,0.010153390693294314,25.852948217517966,1.1709999999999923,1.1709999999999923,371.3974373128324,3325.0020179356225,0.000526667590690191,682.6935590135911,2688.151682339119,0.08538473027310191,0.00020365848651111704,9.48520388911559,0.00012345543793146417,27253.555885759346,6.411742490565222,0.02420016136759347,187.74283657772392,18702.100038878674,640.1656722724961,627.541432152999,3113979.2294759317
68,79.604,50.478,0.0,8.0,0.0,0.07462400705577904,3323.8634504730508,20.932608885661583,90.0,1.0,0.75,1.5,51.978,52.728,2.6287489544064506,0.75,0.8571428571428571,0.004856615700772408,459.9039269816538,1.1332504083792423,461.03717739003304,25.873261243759227,0.010159635547967269,25.86310160821126,1.1700000000000017,1.1700000000000017,371.08027468489956,3325.0020179356225,0.000526667590690191,683.5149332433323,2683.1805660977225,0.08558440627525735,0.00020588272068339117,9.473805598223258,0.00012349841759677087,26959.124715839516,6.454686537829111,0.024264901255765286,186.48296263620378,18620.03924394892,639.7954726242328,627.1691797686533,3114485.571042966
